"","perc_on_1","perc_on_2","perc_on_3","perc_on_4","perc_on_5","perc_on_6","perc_on_7","perc_on_8","perc_off_1","perc_off_2","perc_off_3","perc_off_4","perc_off_5","perc_off_6","perc_off_7","perc_off_8","hostile_online1","hostile_online2","hostile_online3","hostile_online4","hostile_online5","hostile_online6","hostile_offline1","hostile_offline2","hostile_offline3","hostile_offline4","witness_on_1","witness_on_2","witness_on_3","witness_off_1","witness_off_2","witness_off_3","perc_on","perc_off","hostile_online","hostile_offline","pid","highered","female","white","age","id","online_first"
"65",0.166666666666667,0.5,0.166666666666667,0.333333333333333,0.166666666666667,0.5,0.666666666666667,0.333333333333333,0.5,0.5,0.5,0.333333333333333,0.333333333333333,0.833333333333333,0.666666666666667,0.666666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0.333333333333333,0.5,0.333333333333333,0.5,0.5,0.166666666666667,0.333333333333333,0.166666666666667,0.5,0.5,0.166666666666667,0.166666666666667,0.333333333333333,0.354166666666667,0.541666666666667,0.305555555555556,0.375,"Democrat",1,1,1,24,68,1
"66",0.166666666666667,0.333333333333333,0.333333333333333,0.5,0.166666666666667,0.666666666666667,0.833333333333333,0.666666666666667,0.333333333333333,0.166666666666667,0.333333333333333,0.333333333333333,0.166666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.833333333333333,0.833333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.458333333333333,0.416666666666667,0,0,"Democrat",1,1,1,42,69,1
"67",0.166666666666667,0.333333333333333,0.333333333333333,0.5,0.333333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.166666666666667,0.666666666666667,0.166666666666667,0.5,0.166666666666667,0.833333333333333,0.166666666666667,0.833333333333333,0,0.166666666666667,0,0.166666666666667,0,0.166666666666667,0,0,0,0,0,0.666666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0,0.520833333333333,0.4375,0.0833333333333333,0,"Democrat",0,1,1,44,70,0
"68",0.5,0.333333333333333,0.333333333333333,0.666666666666667,0.5,0.5,0.333333333333333,0.666666666666667,0.666666666666667,0.166666666666667,0.666666666666667,0.833333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0,0,0.166666666666667,0,0,0,0.166666666666667,0.166666666666667,0.666666666666667,0,0.166666666666667,0.5,0.666666666666667,0.166666666666667,0.666666666666667,0.5,0.479166666666667,0.541666666666667,0.0277777777777778,0.25,"Republican",0,1,1,27,71,0
"69",0.5,0.666666666666667,0.166666666666667,0.5,0.833333333333333,0.5,0.5,0.5,0.333333333333333,0.666666666666667,0.333333333333333,0.5,0.666666666666667,0.5,0.333333333333333,0.333333333333333,0.666666666666667,0.5,0.666666666666667,0.5,0.5,0.666666666666667,0.166666666666667,0.5,0.333333333333333,0.5,0.333333333333333,0.5,0.5,0.166666666666667,0.5,0.666666666666667,0.520833333333333,0.458333333333333,0.583333333333333,0.375,"Republican",0,0,0,39,72,1
"70",0,0,0,0,0,1,1,1,0,0,0,0,0,1,0.833333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.354166666666667,0,0,"Republican",0,1,1,44,73,0
"71",0.166666666666667,0.166666666666667,0.166666666666667,0,1,1,0,0.333333333333333,0,0.5,0.166666666666667,0.166666666666667,1,0.833333333333333,0.333333333333333,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0.166666666666667,0,0.666666666666667,0.666666666666667,0.354166666666667,0.375,0,0.0416666666666667,"Independent",0,0,0,28,74,0
"72",0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.5,0.166666666666667,0.166666666666667,0,1,1,1,1,0.833333333333333,0,0,0,1,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,1,0.833333333333333,0.833333333333333,1,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0.666666666666667,0.666666666666667,0.5,0.604166666666667,0.861111111111111,0.916666666666667,"Democrat",1,0,0,29,75,0
"73",0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.375,0.375,0,0,"Republican",0,1,1,40,76,1
"74",0,0.166666666666667,0,0,0,0.833333333333333,1,1,0,0,0,0.166666666666667,0,1,1,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0.166666666666667,0,0,0.375,0.375,0,0,"Independent",0,0,0,30,77,0
"75",0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0.5,1,0.833333333333333,0.833333333333333,0.333333333333333,0.5,0.333333333333333,0.166666666666667,0.333333333333333,0.833333333333333,0.833333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.166666666666667,0.333333333333333,0.333333333333333,0,0,0,0,0,0.166666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667,0.5,0.5,0.305555555555556,0,"Republican",0,1,1,28,78,1
"76",0.5,0.833333333333333,0.833333333333333,0.666666666666667,0.833333333333333,0.833333333333333,0.666666666666667,0.666666666666667,0.5,0.166666666666667,0,0.333333333333333,0.166666666666667,1,0.833333333333333,1,0.166666666666667,0.666666666666667,0.333333333333333,0.833333333333333,0.166666666666667,0.333333333333333,0.166666666666667,0.333333333333333,0.166666666666667,0.333333333333333,0.333333333333333,0.5,0.833333333333333,0.5,0.333333333333333,0,0.729166666666667,0.5,0.416666666666667,0.25,"Republican",1,0,1,45,79,1
"77",0.166666666666667,0,0.166666666666667,0.333333333333333,0.333333333333333,0.833333333333333,0.5,0.833333333333333,0,0.5,0.333333333333333,0.166666666666667,0.333333333333333,1,0.833333333333333,0.666666666666667,0,0,0,0,0,0,0.5,0.166666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.5,0.395833333333333,0.479166666666667,0,0.291666666666667,"Democrat",1,1,1,38,80,1
"78",0.5,0.5,0.5,0.833333333333333,0.666666666666667,0.333333333333333,0.833333333333333,0.166666666666667,0.666666666666667,0.833333333333333,1,0.333333333333333,0.833333333333333,0.666666666666667,0.5,0.666666666666667,0.166666666666667,0.5,0.666666666666667,0.5,0.5,0.833333333333333,0.166666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,0.5,0.541666666666667,0.6875,0.527777777777778,0.541666666666667,"Democrat",1,1,0,45,81,0
"79",0.166666666666667,0.166666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0.833333333333333,0.166666666666667,0.833333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.166666666666667,0.5,0.666666666666667,0.5,0.5,0.5,0.166666666666667,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0.333333333333333,0,0.5,0.5,0.5,0.166666666666667,0.333333333333333,0.333333333333333,0.479166666666667,0.395833333333333,0.305555555555556,0.166666666666667,"Democrat",1,0,1,28,82,0
"80",0.166666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0.333333333333333,0.5,0.5,0.166666666666667,0.333333333333333,0.166666666666667,0.333333333333333,0,0.666666666666667,0.5,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,0,0.333333333333333,0.333333333333333,0.291666666666667,0.354166666666667,0,0,"Democrat",0,1,1,34,83,1
"81",0.166666666666667,0,0.833333333333333,0.166666666666667,0.5,0.833333333333333,0.833333333333333,0.833333333333333,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.666666666666667,0.833333333333333,0.833333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.666666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.520833333333333,0.416666666666667,0.222222222222222,0.208333333333333,"Republican",0,0,1,37,84,0
"82",0.5,0.5,0.5,0.833333333333333,0.666666666666667,0.166666666666667,0.166666666666667,0.666666666666667,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.5,0.166666666666667,0.166666666666667,0.5,0.833333333333333,0.5,0.666666666666667,0.5,0.833333333333333,0.833333333333333,0.833333333333333,0.333333333333333,0.833333333333333,0.666666666666667,0.166666666666667,0.5,0.5,0,0.333333333333333,0.333333333333333,0.5,0.479166666666667,0.694444444444444,0.666666666666667,"Democrat",1,0,0,28,85,0
"83",0.333333333333333,0.5,0.833333333333333,0.5,0,0.166666666666667,1,0.333333333333333,0.666666666666667,0.833333333333333,0.5,0.666666666666667,0.166666666666667,0.5,0.5,1,0.666666666666667,0.5,0.166666666666667,1,0,0.333333333333333,0.333333333333333,0.5,0.166666666666667,0.666666666666667,0,0.166666666666667,0.666666666666667,0,0,0.5,0.458333333333333,0.604166666666667,0.444444444444444,0.416666666666667,"Democrat",0,1,0,29,86,0
"84",0.666666666666667,0.5,0.333333333333333,0.833333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.166666666666667,0.5,0.5,0.333333333333333,0.5,0.5,0.5,0.333333333333333,0.333333333333333,0.666666666666667,0.5,0.833333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.333333333333333,0.166666666666667,0.166666666666667,0.333333333333333,0.5,0.666666666666667,0.5,0.479166666666667,0.4375,0.583333333333333,0.458333333333333,"Republican",1,1,0,37,87,1
"85",0,0,0.5,0,0,0.666666666666667,0.166666666666667,1,0,0,0,0.166666666666667,0,0.833333333333333,0.5,1,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.5,0,0.166666666666667,0,0,0.291666666666667,0.3125,0,0,"Democrat",1,1,1,34,88,1
"86",0.333333333333333,0,0.166666666666667,0.166666666666667,0.5,0.5,0.166666666666667,0.833333333333333,0.5,0.666666666666667,0.333333333333333,0.333333333333333,0.5,0.5,0.666666666666667,0.5,0.666666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.5,0.333333333333333,0.125,"Democrat",1,0,1,55,89,1
"87",0.666666666666667,0.5,0.833333333333333,0.666666666666667,0,0.666666666666667,0.5,0.666666666666667,0.333333333333333,0.666666666666667,0.166666666666667,0.5,0.666666666666667,0.166666666666667,0.666666666666667,0.833333333333333,0.166666666666667,0.5,0.333333333333333,0.833333333333333,0.5,0.166666666666667,0.5,0.166666666666667,0.833333333333333,0.5,0.166666666666667,0.5,0.333333333333333,0.166666666666667,0.5,0.333333333333333,0.5625,0.5,0.416666666666667,0.5,"Republican",0,0,1,26,90,0
"88",0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.375,0.0277777777777778,0,"Independent",0,0,0,31,91,0
"89",0.166666666666667,0,0.166666666666667,0.5,0.166666666666667,0.833333333333333,0.333333333333333,1,0.166666666666667,0.166666666666667,0,0.5,0.166666666666667,0.833333333333333,0.333333333333333,1,0.166666666666667,0,0.333333333333333,0,0.166666666666667,0,0.333333333333333,0,0.166666666666667,0,0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.395833333333333,0.395833333333333,0.111111111111111,0.125,"Republican",1,1,1,33,92,1
"90",0.5,0.666666666666667,0.666666666666667,0.5,0.5,0.666666666666667,0.5,0.666666666666667,0.5,0.666666666666667,0.5,0.5,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.5,0,0,0,0.166666666666667,0.166666666666667,0,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667,0.583333333333333,0.479166666666667,0.138888888888889,0.166666666666667,"Republican",1,1,0,28,93,0
"91",0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.666666666666667,0,0.666666666666667,0.5,0.333333333333333,0.666666666666667,0.5,0.833333333333333,1,0.166666666666667,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.5,0,0.5,0.166666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.4375,0.5625,0.138888888888889,0.291666666666667,"Democrat",1,1,0,24,94,1
"92",0,0.166666666666667,0.166666666666667,0,0,1,1,0.833333333333333,0.166666666666667,0.5,0.333333333333333,0,0.5,0.833333333333333,0.833333333333333,0.5,0,0,0,0,0,0,0.333333333333333,0,0,0,0.166666666666667,0,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.395833333333333,0.458333333333333,0,0.0833333333333333,"Democrat",1,0,1,30,95,0
"93",0.5,0.5,0.666666666666667,0.333333333333333,0.166666666666667,0.5,0.333333333333333,1,0.166666666666667,0.833333333333333,0.5,0.333333333333333,0.333333333333333,0.833333333333333,0.5,1,0,0,0.666666666666667,0,0,0,0.666666666666667,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.333333333333333,0.333333333333333,0.5,0.5625,0.111111111111111,0.166666666666667,"Democrat",1,1,0,37,96,1
"94",0.166666666666667,0.333333333333333,0.333333333333333,0.166666666666667,0.166666666666667,0,0.5,0.333333333333333,0.5,0.166666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0,0,0.166666666666667,0.166666666666667,0,0,0.166666666666667,0,0,0,0.166666666666667,0.333333333333333,0.5,0.166666666666667,0.166666666666667,0.333333333333333,0.25,0.479166666666667,0.0555555555555556,0.0416666666666667,"Democrat",1,1,0,37,97,1
"95",0.166666666666667,0.333333333333333,0.333333333333333,0.5,0.333333333333333,0.833333333333333,0.666666666666667,0.833333333333333,0.666666666666667,0.5,0.5,0.333333333333333,0.666666666666667,0.5,0.5,0.666666666666667,0.166666666666667,0.333333333333333,0.5,0.333333333333333,0.166666666666667,0.333333333333333,0.333333333333333,0.5,0.666666666666667,0.5,0.333333333333333,0.333333333333333,0.5,0.5,0.5,0.5,0.5,0.541666666666667,0.305555555555556,0.5,"Republican",0,1,1,32,98,1
"96",0,0.333333333333333,0.5,0,0,1,0.5,0.333333333333333,0.166666666666667,0.666666666666667,0.666666666666667,0.166666666666667,0,0.833333333333333,0.333333333333333,1,0,0,0.333333333333333,0.166666666666667,0,0,0.166666666666667,0,0,0,0.5,0.166666666666667,0.5,0.166666666666667,0,0,0.333333333333333,0.479166666666667,0.0833333333333333,0.0416666666666667,"Democrat",1,0,1,32,99,1
"97",0.833333333333333,0.5,0.833333333333333,0.833333333333333,1,1,0.166666666666667,1,0.833333333333333,0.5,0.5,0.833333333333333,0.833333333333333,1,0.5,1,0,0,1,0,0,0,1,0,0.833333333333333,0,1,0.833333333333333,1,0.833333333333333,0.833333333333333,0.833333333333333,0.770833333333333,0.75,0.166666666666667,0.458333333333333,"Republican",0,0,1,36,100,1
"98",0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.833333333333333,0.666666666666667,0.833333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.833333333333333,0.5,0.833333333333333,0,0,0.5,0,0,0,0.5,0,0.333333333333333,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.416666666666667,0.416666666666667,0.0833333333333333,0.208333333333333,"Republican",0,1,1,19,101,0
"99",0.666666666666667,0.833333333333333,0.833333333333333,1,0.666666666666667,0,0.333333333333333,0.166666666666667,0.666666666666667,0.833333333333333,0.833333333333333,1,0.833333333333333,0,0,0.166666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.5,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.5,0.666666666666667,0.666666666666667,1,1,0.5625,0.541666666666667,0.777777777777778,0.125,"Democrat",0,1,0,22,102,0
"100",0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.375,0,0,"Independent",0,0,0,24,103,0
"101",0.333333333333333,0.666666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.5,0.666666666666667,0.833333333333333,0.5,0.333333333333333,0.333333333333333,0.166666666666667,0.166666666666667,0.666666666666667,0.333333333333333,0.5,0,0,0.333333333333333,0.166666666666667,0.333333333333333,0,0.166666666666667,0.166666666666667,0.333333333333333,0,0.166666666666667,0.666666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.458333333333333,0.375,0.138888888888889,0.166666666666667,"Democrat",1,1,1,67,104,1
"102",0.5,0.5,0.333333333333333,0.5,0.666666666666667,0.5,0.5,1,0.166666666666667,0.666666666666667,0.166666666666667,0.666666666666667,0.5,0.5,0.5,0.833333333333333,0,0,0.166666666666667,0,0,0.166666666666667,0.166666666666667,0,0.5,0.333333333333333,0,0.5,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.5625,0.5,0.0555555555555556,0.25,"Republican",1,0,1,28,105,0
"103",0.166666666666667,0,0,0,0.333333333333333,0.666666666666667,0.833333333333333,0.833333333333333,0.166666666666667,0.333333333333333,0.166666666666667,0,0.166666666666667,0.833333333333333,0.666666666666667,1,0,0.333333333333333,0,0.333333333333333,0,0,0,0,0,0,0,0,0.166666666666667,0,0.333333333333333,0.166666666666667,0.354166666666667,0.416666666666667,0.111111111111111,0,"Republican",0,0,0,29,106,1
"104",0.166666666666667,0.833333333333333,0.5,0.333333333333333,0.5,0.833333333333333,0.833333333333333,0.333333333333333,0.166666666666667,0.833333333333333,0.5,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.5,0,0,0.166666666666667,0,0.166666666666667,0,0.166666666666667,0,0.166666666666667,0,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.5,0.166666666666667,0.541666666666667,0.5625,0.0555555555555556,0.0833333333333333,"Democrat",0,1,1,24,107,0
"105",0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0,0,0.166666666666667,0,0,0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.4375,0.416666666666667,0.222222222222222,0.0416666666666667,"Independent",0,1,0,36,108,0
"106",0.166666666666667,0.166666666666667,0.166666666666667,0.666666666666667,0,0.333333333333333,0.5,0.333333333333333,0,0.166666666666667,0.166666666666667,0.166666666666667,0.666666666666667,0.166666666666667,0.666666666666667,0.666666666666667,0,0.333333333333333,0.166666666666667,0.166666666666667,0.5,0,0.333333333333333,0.5,0.666666666666667,1,0.166666666666667,0.333333333333333,0.5,0.5,0.333333333333333,0.5,0.291666666666667,0.333333333333333,0.194444444444444,0.625,"Democrat",0,1,0,19,109,0
"107",0.333333333333333,0.5,0.166666666666667,0.5,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.166666666666667,0.166666666666667,0,0.333333333333333,0.166666666666667,0.833333333333333,0.666666666666667,0.666666666666667,0,0,0.666666666666667,0,0,0,0.333333333333333,0,0,0,0.166666666666667,0.5,0.5,0.166666666666667,0.333333333333333,0,0.479166666666667,0.375,0.111111111111111,0.0833333333333333,"Democrat",0,1,1,37,110,1
